tijdstip,weg,titel,richting,traject,oorzaak,vertraging_min,lengte_m,lat,lon,start_tijd,file_id
2026-08-07 12:53,A12,Stilstaand verkeer,Utrecht - Arnhem,Tussen knooppunt Grijsoord en knooppunt Waterberg.,Defecte vrachtwagen,21.0,5400,52.019745,5.897622,2026-08-07 10:12,10005376235
2026-08-07 12:53,A12,Langzaam rijdend verkeer,Duitse grens - Arnhem,Tussen Beek (30) en Duiven (28).,,10.0,5700,51.94611,6.072719,2026-08-07 10:45,10005376268
2026-08-07 12:53,A12,Langzaam rijdend verkeer,Duitse grens - Utrecht,Tussen Duiven (28) en knooppunt Grijsoord.,,27.0,12300,52.026646,5.870223,2026-08-07 10:52,10005376278
2026-08-07 12:53,A15,Stilstaand verkeer,Gorinchem - Nijmegen,Op de verbindingsweg van de A15 vanuit Gorinchem naar de A2 richting 's-Hertogenbosch.,,3.0,1100,51.851105,5.2332377,2026-08-07 12:28,10005376476
2026-08-07 12:53,A15,Stilstaand verkeer,Ridderkerk - Gorinchem,Op de verbindingsweg van de A15 vanuit Rotterdam naar de A27 richting Breda.,,3.0,400,51.84229,4.948431,2026-08-07 12:47,10005376517
2026-08-07 12:53,A16,Stilstaand verkeer,Breda - Rotterdam,Tussen Zevenbergschen Hoek (18) en Dordrecht (20).,Brandend voertuig,32.0,6100,51.74468,4.638417,2026-08-07 12:31,10005376479
2026-08-07 12:53,A22,Stilstaand verkeer,Beverwijk - Velsen,Tussen knooppunt Beverwijk en Beverwijk (2).,Defecte vrachtwagen,13.0,3200,52.47429,4.653992,2026-08-07 11:42,10005376350
2026-08-07 12:53,A50,Stilstaand verkeer,Oss - Arnhem,Op de verbindingsweg van de A50 vanuit Eindhoven naar de A12 richting Arnhem.,,8.0,900,52.026405,5.827753,2026-08-07 10:45,10005376269
2026-08-07 12:53,A50,Stilstaand verkeer,Arnhem - Oss,Op de verbindingsweg van de A50 vanuit Arnhem naar de A73 richting Venlo.,,8.0,2200,51.855152,5.724135,2026-08-07 12:08,10005376417
2026-08-07 12:53,A58,Stilstaand verkeer,Breda - Bergen op Zoom,Tussen Wouwse Plantage (25) en knooppunt Zoomland.,,29.0,3900,51.499584,4.314628,2026-08-07 12:17,10005376438
2026-08-07 12:53,A67,Langzaam rijdend verkeer,Venlo - Eindhoven,Tussen Someren (35) en Geldrop (34).,,5.0,2300,51.41997,5.609361,2026-08-07 12:49,10005376520
2026-08-07 12:53,A73,Stilstaand verkeer,Maasbracht - Nijmegen,Tussen Cuijk (4) en Nijmegen-Dukenburg (2).,,15.0,4500,51.784115,5.826832,2026-08-07 12:38,10005376494
2026-08-07 12:53,A73,Langzaam rijdend verkeer,Nijmegen - Maasbracht,Tussen knooppunt Ewijk en Nijmegen.,,5.0,3100,51.846264,5.764932,2026-08-07 12:40,10005376497
2026-08-07 12:53,A73,Langzaam rijdend verkeer,Maasbracht - Nijmegen,Tussen Boxmeer (6) en Haps (5).,,4.0,2800,51.67301,5.8982,2026-08-07 12:48,10005376514
2026-08-07 12:53,A73,Langzaam rijdend verkeer,Maasbracht - Nijmegen,Tussen Wijchen (1a) en Beuningen (1).,,4.0,2100,51.85117,5.747726,2026-08-07 12:49,10005376521
2026-08-07 12:53,A76,Stilstaand verkeer,Geleen - Keulen,Tussen Simpelveld (7) en Duitsland.,Door grenscontrole,10.0,2300,50.818733,6.024534,2026-08-07 10:21,10005376239
2026-08-07 12:53,N57,Langzaam rijdend verkeer,Rotterdam - Voorne-Putten,Tussen Brielle-Noord en Hellevoetsluis/Oudenhoorn.,,9.0,5000,51.861423,4.156718,2026-08-07 11:59,10005376393
2026-08-07 12:53,N57,Langzaam rijdend verkeer,Stellendam - Ouddorp,Tussen Stellendam-Noord en Ouddorp.,,4.0,2200,51.815773,3.981904,2026-08-07 12:50,10005376525
2026-08-07 13:41,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,7.0,2000,52.31377,7.043839,2026-08-07 10:33,10005376255
2026-08-07 13:41,A1,Stilstaand verkeer,Amsterdam - Apeldoorn,Tussen knooppunt Hoevelaken en Barneveld (15).,,17.0,2100,52.165653,5.473143,2026-08-07 12:49,10005376518
2026-08-07 13:41,A1,Stilstaand verkeer,Amsterdam - Apeldoorn,Tussen knooppunt Hoevelaken en Stroe (17).,,33.0,8600,52.17441,5.641485,2026-08-07 13:09,10005376566
2026-08-07 13:41,A2,Stilstaand verkeer,Eindhoven - Maastricht,Tussen Echt (45) en Born (47).,,10.0,3600,51.053795,5.826866,2026-08-07 13:29,10005376622
2026-08-07 13:41,A2,Langzaam rijdend verkeer,Eindhoven - Maastricht,Tussen Leenderheide/Randweg N2 en Valkenswaard (34).,,4.0,2600,51.351795,5.540719,2026-08-07 13:31,10005376628
2026-08-07 13:41,A2,Langzaam rijdend verkeer,Utrecht - 's-Hertogenbosch,Tussen knooppunt Deil en Waardenburg (16).,,6.0,3100,51.83634,5.248422,2026-08-07 13:36,10005376642
2026-08-07 13:41,A2,Langzaam rijdend verkeer,Maastricht - Eindhoven,Tussen Maarheeze (36) en Valkenswaard (34).,,4.0,2600,51.35301,5.539951,2026-08-07 13:37,10005376645
2026-08-07 13:41,A2,Langzaam rijdend verkeer,Utrecht - 's-Hertogenbosch,Tussen Zaltbommel (17) en Kerkdriel (19).,,7.0,3300,51.762794,5.276991,2026-08-07 13:38,10005376648
2026-08-07 13:41,A4,Langzaam rijdend verkeer,Belgische grens - Knooppunt Sabina,Tussen Nederland en knooppunt Markiezaat.,,4.0,2600,51.42671,4.276382,2026-08-07 12:06,10005376408
2026-08-07 13:41,A4,Stilstaand verkeer,Knooppunt Sabina - Belgische grens,Tussen Tholen (26) en Hoogerheide (30).,,24.0,6400,51.476227,4.314516,2026-08-07 12:07,10005376412
2026-08-07 13:41,A7,Stilstaand verkeer,Den Oever - Knooppunt Zurich,Tussen Breezanddijk en de brug over de Lorentzsluis.,,10.0,3300,53.07257,5.325867,2026-08-07 13:10,10005376575
2026-08-07 13:41,A7,Stilstaand verkeer,Westerbroek - Duitse grens,Tussen Sappemeer (42) en Zuidbroek (43).,,9.0,2400,53.167816,6.843141,2026-08-07 13:29,10005376624
2026-08-07 13:41,A9,Stilstaand verkeer,Alkmaar - Amstelveen,Tussen Heemskerk (9) en knooppunt Beverwijk.,,15.0,2800,52.48719,4.693206,2026-08-07 12:26,10005376464
2026-08-07 13:41,A9,Langzaam rijdend verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,,7.0,3300,52.430367,4.678548,2026-08-07 13:27,10005376617
2026-08-07 13:41,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,12.0,1500,51.898357,6.165913,2026-08-07 09:14,10005376219
2026-08-07 13:41,A12,Stilstaand verkeer,Utrecht - Arnhem,Tussen knooppunt Grijsoord en knooppunt Waterberg.,Defecte vrachtwagen,23.0,6700,52.01868,5.904545,2026-08-07 10:12,10005376235
2026-08-07 13:41,A12,Stilstaand verkeer,Duitse grens - Utrecht,Tussen Westervoort (27) en knooppunt Grijsoord.,,28.0,9200,52.01868,5.905647,2026-08-07 10:52,10005376278
2026-08-07 13:41,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen Zevenaar (29) en Duiven (28).,,10.0,3400,51.95833,6.032818,2026-08-07 13:35,10005376639
2026-08-07 13:41,A22,Stilstaand verkeer,Beverwijk - Velsen,Tussen knooppunt Beverwijk en Beverwijk (2).,Defecte vrachtwagen,13.0,3400,52.472748,4.652604,2026-08-07 11:42,10005376350
2026-08-07 13:41,A27,Langzaam rijdend verkeer,Utrecht - Breda,Tussen Noordeloos (25) en Industriegebied Avelingen (24).,,8.0,4000,51.834026,4.944905,2026-08-07 13:10,10005376572
2026-08-07 13:41,A27,Langzaam rijdend verkeer,Breda - Gorinchem,Tussen Nieuwendijk (22) en de Merwedebrug.,,4.0,2600,51.805233,4.933332,2026-08-07 13:38,10005376646
2026-08-07 13:41,A28,Langzaam rijdend verkeer,Utrecht - Zwolle,Tussen Amersfoort (8) en Amersfoort-Vathorst (8a).,,6.0,3500,52.186436,5.438661,2026-08-07 13:29,10005376619
2026-08-07 13:41,A29,Stilstaand verkeer,Sabina - Rotterdam,Tussen knooppunt Sabina en Willemstad (23).,,11.0,1600,51.669254,4.425697,2026-08-07 13:38,10005376647
2026-08-07 13:41,A50,Stilstaand verkeer,Oss - Arnhem,Op de verbindingsweg van de A50 vanuit Eindhoven naar de A12 richting Arnhem.,,8.0,900,52.026405,5.827753,2026-08-07 10:45,10005376269
2026-08-07 13:41,A50,Stilstaand verkeer,Arnhem - Oss,Op de verbindingsweg van de A50 vanuit Arnhem naar de A73 richting Venlo.,,9.0,2100,51.855152,5.724135,2026-08-07 12:08,10005376417
2026-08-07 13:41,A50,Stilstaand verkeer,Oss - Arnhem,Tussen Renkum (19) en knooppunt Grijsoord.,,8.0,2900,52.01947,5.818338,2026-08-07 13:25,10005376608
2026-08-07 13:41,A50,Langzaam rijdend verkeer,Apeldoorn - Arnhem,Tussen Schaarsbergen (21) en knooppunt Waterberg.,,6.0,2300,52.01816,5.909513,2026-08-07 13:32,10005376629
2026-08-07 13:41,A50,Langzaam rijdend verkeer,Emmeloord - Apeldoorn,Tussen Kampen (32) en Hattemerbroek.,,9.0,4000,52.49406,6.013067,2026-08-07 13:32,10005376630
2026-08-07 13:41,A58,Langzaam rijdend verkeer,Tilburg - Breda,Tussen Bavel (13) en Ulvenhout (14).,,5.0,3200,51.53915,4.802846,2026-08-07 13:36,10005376644
2026-08-07 13:41,A67,Stilstaand verkeer,Venlo - Eindhoven,Tussen Asten (36) en de brug over de Zuid-Willemsvaart.,,8.0,2800,51.42226,5.69924,2026-08-07 12:49,10005376520
2026-08-07 13:41,A73,Langzaam rijdend verkeer,Nijmegen - Maasbracht,Tussen knooppunt Ewijk en Nijmegen.,,7.0,3400,51.84498,5.769459,2026-08-07 13:08,10005376563
2026-08-07 13:41,A73,Langzaam rijdend verkeer,Maasbracht - Nijmegen,Tussen Cuijk (4) en Nijmegen-Dukenburg (2).,,5.0,3000,51.785133,5.82453,2026-08-07 13:34,10005376636
2026-08-07 13:41,A73,Langzaam rijdend verkeer,Maasbracht - Nijmegen,Tussen Belfeld (17) en Maasbree (14).,,5.0,2800,51.360405,6.1355,2026-08-07 13:38,10005376649
2026-08-07 13:41,A76,Stilstaand verkeer,Geleen - Keulen,Tussen Simpelveld (7) en Duitsland.,Door grenscontrole,10.0,2300,50.818733,6.024534,2026-08-07 10:21,10005376239
2026-08-07 13:41,A325,Stilstaand verkeer,Nijmegen - Knooppunt Velperbroek,Tussen Elden en de Andrej Sacharovbrug.,Ongeval(len),36.0,3200,51.958473,5.937936,2026-08-07 12:20,10005376449
2026-08-07 13:41,N35,Langzaam rijdend verkeer,Duitse grens - Almelo,Tussen Nederland en Enschede (25).,,6.0,2600,52.200645,6.885985,2026-08-07 13:14,10005376587
2026-08-07 13:41,N57,Langzaam rijdend verkeer,Rotterdam - Voorne-Putten,Tussen Brielle/Zwartewaal en Hellevoetsluis/Oudenhoorn.,,8.0,4100,51.861423,4.156718,2026-08-07 11:59,10005376393
2026-08-07 13:41,N57,Langzaam rijdend verkeer,Stellendam - Ouddorp,Tussen Stellendam-Noord en Ouddorp.,,4.0,2200,51.815773,3.981904,2026-08-07 13:15,10005376588
2026-08-07 13:41,N59,Langzaam rijdend verkeer,Bruinisse - Zierikzee,Tussen Bruinisse en Ouwerkerk.,,7.0,3500,51.643963,3.983787,2026-08-07 13:34,10005376637
2026-08-07 14:30,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,7.0,2000,52.31377,7.043839,2026-08-07 10:33,10005376255
2026-08-07 14:30,A1,Langzaam rijdend verkeer,Amsterdam - Apeldoorn,Tussen knooppunt Hoevelaken en Stroe (17).,,13.0,7700,52.16967,5.611845,2026-08-07 13:09,10005376566
2026-08-07 14:30,A1,Langzaam rijdend verkeer,Amersfoort - Apeldoorn,Tussen Voorthuizen (16) en Stroe (17).,,6.0,3000,52.18554,5.675819,2026-08-07 14:25,10005376780
2026-08-07 14:30,A2,Stilstaand verkeer,Maastricht - Eindhoven,Tussen Nederweert (39) en Wildenberg (37a).,,12.0,3000,51.284256,5.649065,2026-08-07 13:51,10005376691
2026-08-07 14:30,A2,Stilstaand verkeer op parallelrijbaan,'s-Hertogenbosch - Utrecht,Op de parallelbaan. Tussen knooppunt Hintham en de Maasbrug.,,10.0,3900,51.731255,5.313449,2026-08-07 14:00,10005376715
2026-08-07 14:30,A2,Langzaam rijdend verkeer,Utrecht - 's-Hertogenbosch,Tussen knooppunt Deil en Waardenburg (16).,,5.0,3000,51.837463,5.247375,2026-08-07 14:25,10005376782
2026-08-07 14:30,A2,Stilstaand verkeer,Maastricht - Eindhoven,Tussen Maarheeze (36) en Valkenswaard (34).,,9.0,2200,51.337177,5.570568,2026-08-07 14:25,10005376781
2026-08-07 14:30,A2,Langzaam rijdend verkeer,Eindhoven - Maastricht,Tussen Batadorp/Randweg N2 en knooppunt De Hogt.,,4.0,2100,51.464077,5.406286,2026-08-07 14:26,10005376790
2026-08-07 14:30,A4,Stilstaand verkeer,Knooppunt Sabina - Belgische grens,Tussen Tholen (26) en Hoogerheide (30).,,13.0,5200,51.47665,4.3147,2026-08-07 12:07,10005376412
2026-08-07 14:30,A4,Stilstaand verkeer,Den Haag - Amsterdam,Tussen knooppunt Prins Clausplein en knooppunt Hofvliet.,,20.0,3900,52.07699,4.403695,2026-08-07 14:08,10005376737
2026-08-07 14:30,A7,Stilstaand verkeer,Den Oever - Knooppunt Zurich,Tussen Breezanddijk en de brug over de Lorentzsluis.,,14.0,3800,53.0737,5.334949,2026-08-07 13:10,10005376575
2026-08-07 14:30,A7,Stilstaand verkeer,Westerbroek - Duitse grens,Tussen Sappemeer (42) en Zuidbroek (43).,,11.0,2300,53.167786,6.842411,2026-08-07 13:29,10005376624
2026-08-07 14:30,A7,Stilstaand verkeer,Ring-Sneek-West - Den Oever,Tussen Zurich (15) en de brug over de Lorentzsluis.,,9.0,3000,53.07316,5.328688,2026-08-07 14:19,10005376766
2026-08-07 14:30,A9,Langzaam rijdend verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,,6.0,2900,52.428886,4.680101,2026-08-07 14:19,10005376767
2026-08-07 14:30,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,12.0,1500,51.898357,6.165913,2026-08-07 09:14,10005376219
2026-08-07 14:30,A12,Stilstaand verkeer,Utrecht - Arnhem,Tussen Oosterbeek (25) en knooppunt Waterberg.,Defecte vrachtwagen,35.0,7000,52.019524,5.899003,2026-08-07 10:12,10005376235
2026-08-07 14:30,A12,Stilstaand verkeer,Duitse grens - Utrecht,Tussen Duiven (28) en knooppunt Grijsoord.,,37.0,10300,52.019398,5.900897,2026-08-07 10:52,10005376278
2026-08-07 14:30,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen knooppunt Oud-Dijk en Zevenaar (29).,,11.0,2000,51.940495,6.086326,2026-08-07 14:22,10005376775
2026-08-07 14:30,A15,Langzaam rijdend verkeer,Ridderkerk - Gorinchem,Tussen Sliedrecht-West (24) en Hardinxveld-Giessendam (26).,,5.0,2900,51.821365,4.822206,2026-08-07 14:26,10005376787
2026-08-07 14:30,A22,Langzaam rijdend verkeer,Beverwijk - Velsen,Tussen knooppunt Beverwijk en de Velsertunnel.,,10.0,4900,52.458664,4.655641,2026-08-07 14:02,10005376720
2026-08-07 14:30,A28,Langzaam rijdend verkeer,Utrecht - Zwolle,Tussen Amersfoort (8) en Amersfoort-Vathorst (8a).,,7.0,3500,52.187237,5.438997,2026-08-07 14:23,10005376777
2026-08-07 14:30,A29,Langzaam rijdend verkeer,Sabina - Rotterdam,Tussen knooppunt Hellegatsplein en de Haringvlietbrug.,,5.0,2500,51.72082,4.403955,2026-08-07 14:08,10005376736
2026-08-07 14:30,A50,Stilstaand verkeer,Oss - Arnhem,Op de verbindingsweg van de A50 vanuit Eindhoven naar de A12 richting Arnhem.,,8.0,900,52.026405,5.827753,2026-08-07 10:45,10005376269
2026-08-07 14:30,A50,Langzaam rijdend verkeer,Arnhem - Oss,Op de verbindingsweg van de A50 vanuit Arnhem naar de A73 richting Venlo.,,5.0,2200,51.855152,5.724135,2026-08-07 12:08,10005376417
2026-08-07 14:30,A50,Stilstaand verkeer,Oss - Arnhem,Tussen Renkum (19) en knooppunt Grijsoord.,,16.0,4000,52.01947,5.818338,2026-08-07 13:25,10005376608
2026-08-07 14:30,A50,Stilstaand verkeer,Emmeloord - Apeldoorn,Tussen Ens (33) en Hattemerbroek.,,14.0,4600,52.49406,6.013067,2026-08-07 14:12,10005376750
2026-08-07 14:30,A50,Langzaam rijdend verkeer,Apeldoorn - Emmeloord,Tussen Hattemerbroek en Kampen (32).,,7.0,3700,52.55473,5.881727,2026-08-07 14:16,10005376757
2026-08-07 14:30,A58,Langzaam rijdend verkeer,Breda - Bergen op Zoom,Tussen knooppunt De Stok en Wouwse Plantage (25).,,6.0,2400,51.50843,4.404553,2026-08-07 14:17,10005376761
2026-08-07 14:30,A58,Langzaam rijdend verkeer,Breda - Tilburg,Tussen knooppunt Galder en knooppunt Sint Annabosch.,,7.0,4200,51.541447,4.808473,2026-08-07 14:25,10005376783
2026-08-07 14:30,A58,Langzaam rijdend verkeer,Eindhoven - Tilburg,Tussen Best (7) en Oirschot (8).,,4.0,2300,51.492615,5.352245,2026-08-07 14:27,10005376793
2026-08-07 14:30,A59,Stilstaand verkeer,Knooppunt Zonzeel - 's-Hertogenbosch,Op de verbindingsweg van de A59 vanuit Waalwijk naar de A2 richting Utrecht.,,5.0,1100,51.72585,5.32191,2026-08-07 14:01,10005376724
2026-08-07 14:30,A67,Langzaam rijdend verkeer,Venlo - Eindhoven,Tussen Geldrop (34) en Leenderheide/Randweg N2.,,3.0,2000,51.404972,5.540712,2026-08-07 14:24,10005376779
2026-08-07 14:30,A67,Stilstaand verkeer,Venlo - Eindhoven,Tussen Someren (35) en Geldrop (34).,,6.0,2100,51.422504,5.635826,2026-08-07 14:27,10005376794
2026-08-07 14:30,A73,Stilstaand verkeer,Maasbracht - Nijmegen,Tussen Haps (5) en Cuijk (4).,,13.0,3000,51.718582,5.868407,2026-08-07 14:02,10005376722
2026-08-07 14:30,A73,Stilstaand verkeer,Maasbracht - Nijmegen,Tussen Wijchen (1a) en Beuningen (1).,,6.0,2200,51.85117,5.747726,2026-08-07 14:20,10005376772
2026-08-07 14:30,A76,Stilstaand verkeer,Geleen - Keulen,Tussen knooppunt Kunderberg en Duitsland.,,16.0,3500,50.818733,6.024534,2026-08-07 12:15,10005376434
2026-08-07 14:30,A325,Langzaam rijdend verkeer,Nijmegen - Knooppunt Velperbroek,Tussen Elden en Velperbroek.,Eerder ongeval,14.0,5800,51.98133,5.978122,2026-08-07 12:20,10005376449
2026-08-07 14:30,N35,Stilstaand verkeer,Duitse grens - Almelo,Tussen Nederland en Enschede (25).,,7.0,2600,52.200645,6.885985,2026-08-07 14:19,10005376768
2026-08-07 14:30,N57,Langzaam rijdend verkeer,Rotterdam - Voorne-Putten,Tussen Brielle/Zwartewaal en Hellevoetsluis/Oudenhoorn.,,8.0,3900,51.861423,4.156718,2026-08-07 11:59,10005376393
2026-08-07 14:30,N57,Stilstaand verkeer,Voorne-Putten - Rotterdam,Tussen Hellevoetsluis/Oudenhoorn en A15: Brielle.,,32.0,4000,51.90292,4.212707,2026-08-07 13:41,10005376661
2026-08-07 14:30,N57,Langzaam rijdend verkeer,Stellendam - Ouddorp,Tussen Stellendam-Noord en Ouddorp.,,5.0,2400,51.815777,3.980431,2026-08-07 14:11,10005376748
2026-08-07 14:30,N57,Stilstaand verkeer,Vrouwenpolder - Middelburg,Tussen Vrouwenpolder/Veere en Middelburg-Noord/Veere.,,6.0,2100,51.542538,3.605804,2026-08-07 14:17,10005376763
2026-08-07 14:30,N57,Langzaam rijdend verkeer,Middelburg - Vrouwenpolder,Tussen Middelburg-Noord/Veere en Oostkapelle.,,6.0,3000,51.544376,3.6051,2026-08-07 14:17,10005376762
2026-08-07 14:30,N59,Langzaam rijdend verkeer,Knooppunt Hellegatsplein - Bruinisse,Tussen Den Bommel en Steenbergen.,,5.0,2400,51.679626,4.151685,2026-08-07 14:26,10005376791
2026-08-07 15:52,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,11.0,2400,52.31377,7.043839,2026-08-07 15:11,10005376921
2026-08-07 15:52,A1,Stilstaand verkeer,Amsterdam - Apeldoorn,Tussen knooppunt Hoevelaken en Barneveld (15).,,12.0,2600,52.16288,5.524942,2026-08-07 15:29,10005376970
2026-08-07 15:52,A2,Langzaam rijdend verkeer,Maastricht - Eindhoven,Tussen knooppunt Leenderheide en knooppunt Batadorp.,,9.0,3900,51.413292,5.429775,2026-08-07 15:34,10005376984
2026-08-07 15:52,A2,Langzaam rijdend verkeer,Maastricht - Eindhoven,Tussen knooppunt Kruisdonk en Ulestraten (50).,,9.0,5000,50.90823,5.760665,2026-08-07 15:34,10005376985
2026-08-07 15:52,A4,Langzaam rijdend verkeer,Amsterdam - Rotterdam,Tussen Leidschendam (8) en Rijswijk-Plaspoelpolder (10).,,9.0,5100,52.037773,4.33844,2026-08-07 15:41,10005377006
2026-08-07 15:52,A7,Stilstaand verkeer,Den Oever - Knooppunt Zurich,Tussen Breezanddijk en de brug over de Lorentzsluis.,,8.0,2300,53.072132,5.323094,2026-08-07 15:37,10005376995
2026-08-07 15:52,A7,Langzaam rijdend verkeer,Knooppunt Zurich - Hoorn,Tussen Breezanddijk en Den Helder (14).,,6.0,3100,52.93327,5.039222,2026-08-07 15:47,10005377016
2026-08-07 15:52,A9,Stilstaand verkeer,Amstelveen - Alkmaar,Tussen Haarlem-Zuid en knooppunt Velsen.,Wegwerkzaamheden,15.0,5700,52.4264,4.683087,2026-08-07 14:19,10005376767
2026-08-07 15:52,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,12.0,1500,51.898357,6.165913,2026-08-07 09:14,10005376219
2026-08-07 15:52,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen Zevenaar (29) en Duiven (28).,,14.0,4200,51.960052,6.026365,2026-08-07 10:52,10005376278
2026-08-07 15:52,A12,Langzaam rijdend verkeer,Duitse grens - Utrecht,Tussen knooppunt Velperbroek en knooppunt Grijsoord.,,11.0,5800,52.019295,5.901577,2026-08-07 15:41,10005377003
2026-08-07 15:52,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen Duiven (28) en knooppunt Velperbroek.,,8.0,3100,51.982742,5.976426,2026-08-07 15:49,10005377023
2026-08-07 15:52,A15,Stilstaand verkeer,Gorinchem - Ridderkerk,Tussen Sliedrecht-Oost (25) en Sliedrecht-West (24).,,9.0,2400,51.82838,4.770638,2026-08-07 15:13,10005376930
2026-08-07 15:52,A16,Langzaam rijdend verkeer,Breda - Rotterdam,Tussen Rotterdam-Feijenoord (24) en Rotterdam-Kralingen (26).,,4.0,2500,51.920036,4.534993,2026-08-07 15:43,10005377010
2026-08-07 15:52,A16,Langzaam rijdend verkeer,Breda - Rotterdam,Tussen Dordrecht (20) en de Drechttunnel.,,3.0,2100,51.80968,4.647674,2026-08-07 15:49,10005377024
2026-08-07 15:52,A27,Stilstaand verkeer,Utrecht - Almere,Tussen Hilversum (33) en Eemnes (34).,,14.0,3500,52.242275,5.246265,2026-08-07 15:10,10005376918
2026-08-07 15:52,A28,Stilstaand verkeer,Amersfoort - Utrecht,Op de verbindingsweg van de A28 vanuit Amersfoort naar de A27 richting Breda.,,4.0,900,52.078636,5.1592064,2026-08-07 15:13,10005376943
2026-08-07 15:52,A28,Langzaam rijdend tot stilstaand verkeer,Amersfoort - Utrecht,Tussen Den Dolder (3) en knooppunt Rijnsweerd.,,5.0,2000,52.09288,5.1761,2026-08-07 15:36,10005376987
2026-08-07 15:52,A28,Langzaam rijdend verkeer,Amersfoort - Zwolle,Tussen 't Harde (16) en knooppunt Hattemerbroek.,,6.0,3800,52.489326,6.029652,2026-08-07 15:39,10005376997
2026-08-07 15:52,A50,Stilstaand verkeer,Oss - Arnhem,Op de verbindingsweg van de A50 vanuit Eindhoven naar de A12 richting Arnhem.,,5.0,900,52.026405,5.827753,2026-08-07 10:45,10005376269
2026-08-07 15:52,A50,Stilstaand verkeer,Oss - Arnhem,Tussen Renkum (19) en knooppunt Grijsoord.,,11.0,3500,52.01947,5.818338,2026-08-07 13:25,10005376608
2026-08-07 15:52,A58,Langzaam rijdend verkeer,Tilburg - Breda,Tussen Tilburg-Reeshof (12) en Bavel (13).,,6.0,4000,51.558437,4.869291,2026-08-07 15:40,10005377001
2026-08-07 15:52,A73,Langzaam rijdend verkeer,Nijmegen - Maasbracht,Tussen knooppunt Ewijk en Nijmegen.,,4.0,2600,51.84809,5.758477,2026-08-07 15:49,10005377025
2026-08-07 15:52,A76,Stilstaand verkeer,Geleen - Keulen,Tussen knooppunt Kunderberg en Duitsland.,Door grenscontrole,13.0,2900,50.818733,6.024534,2026-08-07 12:15,10005376434
2026-08-07 15:52,A325,Langzaam rijdend verkeer,Nijmegen - Knooppunt Velperbroek,Tussen Elden en Presikhaaf.,,11.0,4900,51.97627,5.963382,2026-08-07 12:20,10005376449
2026-08-07 15:52,N35,Stilstaand verkeer,Duitse grens - Almelo,Tussen Nederland en Enschede (25).,,8.0,2600,52.200645,6.885985,2026-08-07 15:48,10005377021
2026-08-07 15:52,N57,Stilstaand verkeer,Middelburg - Vrouwenpolder,Tussen Middelburg-Noord/Veere en Oostkapelle.,,8.0,3000,51.544376,3.6051,2026-08-07 15:23,10005376961
2026-08-07 15:52,N57,Stilstaand verkeer,Stellendam - Ouddorp,Tussen Stellendam en Ouddorp.,,6.0,2200,51.815773,3.981904,2026-08-07 15:31,10005376976
2026-08-07 15:52,N57,Langzaam rijdend verkeer,Rotterdam - Voorne-Putten,Tussen Brielle/Zwartewaal en Hellevoetsluis.,,6.0,3300,51.8421,4.064832,2026-08-07 15:47,10005377017
2026-08-07 16:49,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,Door grenscontrole,12.0,2100,52.31377,7.043839,2026-08-07 15:11,10005376921
2026-08-07 16:49,A2,Stilstaand verkeer,'s-Hertogenbosch - Utrecht,Tussen knooppunt Hintham en de Maasbrug.,,8.0,3400,51.734005,5.309888,2026-08-07 16:34,10005377123
2026-08-07 16:49,A7,Stilstaand verkeer,Den Oever - Knooppunt Zurich,Tussen Breezanddijk en de brug over de Lorentzsluis.,,11.0,2300,53.072243,5.323787,2026-08-07 16:14,10005377083
2026-08-07 16:49,A9,Langzaam rijdend verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,Wegwerkzaamheden,12.0,4800,52.429626,4.679322,2026-08-07 14:19,10005376767
2026-08-07 16:49,A12,Stilstaand verkeer,Arnhem - Oberhausen,Tussen knooppunt Oud-Dijk en Duitsland.,Door grenscontrole,12.0,1500,51.898357,6.165913,2026-08-07 09:14,10005376219
2026-08-07 16:49,A12,Langzaam rijdend verkeer,Duitse grens - Utrecht,Tussen Westervoort (27) en knooppunt Waterberg.,,17.0,8200,52.017483,5.913404,2026-08-07 15:57,10005377041
